elect_dist,republican,democratic,green,libertarian,year
42030,52,464,0,0,2024
42031,48,606,0,0,2024
42032,28,584,0,0,2024
42033,49,592,0,0,2024
42034,34,428,0,0,2024
42035,40,656,0,0,2024
42036,46,704,0,0,2024
42037,57,788,0,0,2024
42038,58,773,0,0,2024
42039,49,743,0,0,2024
42040,70,609,0,0,2024
42041,134,793,0,0,2024
42042,63,588,0,0,2024
42043,72,766,0,0,2024
42044,53,539,0,0,2024
42045,44,491,0,0,2024
42046,56,521,0,0,2024
42047,69,747,0,0,2024
42048,80,12,0,0,2024
42049,282,619,0,0,2024
42050,58,746,0,0,2024
42051,55,501,0,0,2024
42052,632,111,0,0,2024
42053,413,482,0,0,2024
42054,845,45,0,0,2024
42055,335,365,0,0,2024
42056,387,191,0,0,2024
42057,240,12,0,0,2024
42058,688,214,0,0,2024
42059,523,55,0,0,2024
42060,107,479,0,0,2024
42061,73,865,0,0,2024
42062,0,0,0,0,2024
43001,26,721,0,0,2024
43002,40,787,0,0,2024
43003,26,676,0,0,2024
43004,39,820,0,0,2024
43005,19,526,0,0,2024
43006,44,615,0,0,2024
43007,61,703,0,0,2024
43008,23,527,0,0,2024
43009,28,401,0,0,2024
43010,33,815,0,0,2024
43011,30,621,0,0,2024
43012,60,492,0,0,2024
43013,229,596,0,0,2024
43014,94,485,0,0,2024
43015,160,474,0,0,2024
43016,67,659,0,0,2024
43017,64,487,0,0,2024
43018,43,770,0,0,2024
43019,156,678,0,0,2024
43020,497,387,0,0,2024
43021,464,212,0,0,2024
43022,520,373,0,0,2024
43023,135,637,0,0,2024
43024,263,349,0,0,2024
43025,201,404,0,0,2024
43026,401,102,0,0,2024
43027,492,387,0,0,2024
43028,367,125,0,0,2024
43029,185,580,0,0,2024
43030,273,692,0,0,2024
43031,35,834,0,0,2024
43032,35,690,0,0,2024
43033,76,819,0,0,2024
43034,171,623,0,0,2024
43035,159,712,0,0,2024
43036,26,798,0,0,2024
43037,41,950,0,0,2024
43038,23,851,0,0,2024
43039,31,722,0,0,2024
43040,39,769,0,0,2024
43041,59,842,0,0,2024
43042,33,744,0,0,2024
43043,366,532,0,0,2024
43044,225,542,0,0,2024
43045,237,589,0,0,2024
43046,196,332,0,0,2024
43047,128,840,0,0,2024
43048,16,110,0,0,2024
43049,87,516,0,0,2024
43050,82,415,0,0,2024
43051,99,393,0,0,2024
43052,76,652,0,0,2024
43053,55,819,0,0,2024
43054,49,869,0,0,2024
43055,34,633,0,0,2024
43056,39,876,0,0,2024
43057,42,946,0,0,2024
43058,40,733,0,0,2024
43059,42,898,0,0,2024
43060,32,770,0,0,2024
43061,38,720,0,0,2024
43062,32,502,0,0,2024
43063,30,663,0,0,2024
43064,61,891,0,0,2024
43065,42,691,0,0,2024
43066,50,752,0,0,2024
43067,53,895,0,0,2024
43068,27,326,0,0,2024
44001,45,947,0,0,2024
44002,228,633,0,0,2024
44003,14,224,0,0,2024
44004,46,646,0,0,2024
44005,16,255,0,0,2024
44006,89,1513,0,0,2024
44007,31,953,0,0,2024
44008,33,814,0,0,2024
44009,55,803,0,0,2024
44010,12,514,0,0,2024
44011,15,453,0,0,2024
44012,26,641,0,0,2024
44013,15,331,0,0,2024
44014,27,696,0,0,2024
44015,6,250,0,0,2024
44016,47,1292,0,0,2024
44017,68,1093,0,0,2024
44018,85,790,0,0,2024
44019,43,530,0,0,2024
44020,24,428,0,0,2024
44021,90,655,0,0,2024
44022,48,647,0,0,2024
44023,45,1006,0,0,2024
44024,84,816,0,0,2024
44025,67,971,0,0,2024
44026,49,742,0,0,2024
44027,69,868,0,0,2024
44028,48,908,0,0,2024
44029,70,970,0,0,2024
44030,65,869,0,0,2024
44031,112,1038,0,0,2024
44032,104,998,0,0,2024
44033,144,953,0,0,2024
44034,65,537,0,0,2024
44035,97,565,0,0,2024
44036,167,1007,0,0,2024
44037,147,925,0,0,2024
44038,135,967,0,0,2024
44039,102,824,0,0,2024
44040,118,586,0,0,2024
44041,123,635,0,0,2024
44042,243,155,0,0,2024
44043,167,575,0,0,2024
44044,181,267,0,0,2024
44045,123,711,0,0,2024
44046,185,726,0,0,2024
44047,178,346,0,0,2024
44048,366,339,0,0,2024
44049,278,50,0,0,2024
44050,278,38,0,0,2024
44051,369,25,0,0,2024
44052,63,46,0,0,2024
44053,411,236,0,0,2024
44054,65,648,0,0,2024
44055,56,206,0,0,2024
44056,156,654,0,0,2024
44057,330,376,0,0,2024
44058,232,371,0,0,2024
44059,230,330,0,0,2024
44060,120,189,0,0,2024
44061,146,999,0,0,2024
44062,73,749,0,0,2024
44063,221,650,0,0,2024
44064,279,640,0,0,2024
44065,59,589,0,0,2024
44066,362,603,0,0,2024
44067,120,353,0,0,2024
44068,77,431,0,0,2024
44069,428,384,0,0,2024
44070,141,358,0,0,2024
44071,229,336,0,0,2024
44072,289,433,0,0,2024
44073,18,223,0,0,2024
44074,89,480,0,0,2024
44075,5,4,0,0,2024
44076,156,257,0,0,2024
44077,12,183,0,0,2024
44078,129,318,0,0,2024
44079,0,0,0,0,2024
44080,0,0,0,0,2024
44081,0,0,0,0,2024
44082,2,277,0,0,2024
44083,6,296,0,0,2024
44084,15,462,0,0,2024
44085,14,259,0,0,2024
44086,0,1,0,0,2024
44087,7,17,0,0,2024
44088,148,242,0,0,2024
44089,35,159,0,0,2024
45001,550,147,0,0,2024
45002,712,150,0,0,2024
45003,668,235,0,0,2024
45004,521,242,0,0,2024
45005,498,225,0,0,2024
45006,480,229,0,0,2024
45007,722,114,0,0,2024
45008,686,58,0,0,2024
45009,630,163,0,0,2024
45010,615,53,0,0,2024
45011,554,54,0,0,2024
45012,97,35,0,0,2024
45013,366,48,0,0,2024
45014,497,92,0,0,2024
45015,545,84,0,0,2024
45016,935,97,0,0,2024
45017,584,108,0,0,2024
45018,70,27,0,0,2024
45019,180,89,0,0,2024
45020,665,182,0,0,2024
45021,111,63,0,0,2024
45022,181,85,0,0,2024
45023,197,302,0,0,2024
45024,204,314,0,0,2024
45025,395,37,0,0,2024
45026,417,31,0,0,2024
45027,379,184,0,0,2024
45028,674,153,0,0,2024
45029,532,75,0,0,2024
45030,421,179,0,0,2024
45031,294,254,0,0,2024
45032,780,188,0,0,2024
45033,541,92,0,0,2024
45034,540,203,0,0,2024
45035,380,92,0,0,2024
45036,725,314,0,0,2024
45037,427,318,0,0,2024
45038,306,97,0,0,2024
45039,55,26,0,0,2024
45040,475,203,0,0,2024
45041,705,284,0,0,2024
45042,485,251,0,0,2024
45043,575,208,0,0,2024
45044,508,246,0,0,2024
45045,620,223,0,0,2024
45046,299,244,0,0,2024
45047,547,242,0,0,2024
45048,392,215,0,0,2024
45049,789,98,0,0,2024
45050,380,162,0,0,2024
45051,638,159,0,0,2024
45052,344,137,0,0,2024
45053,184,127,0,0,2024
45054,56,34,0,0,2024
45055,33,10,0,0,2024
45056,0,0,0,0,2024
46001,278,358,0,0,2024
46002,220,373,0,0,2024
46003,244,531,0,0,2024
46004,255,461,0,0,2024
46005,377,460,0,0,2024
46006,449,413,0,0,2024
46007,394,410,0,0,2024
46008,270,397,0,0,2024
46009,321,535,0,0,2024
46010,337,513,0,0,2024
46011,242,302,0,0,2024
46012,441,588,0,0,2024
46013,424,551,0,0,2024
46014,394,555,0,0,2024
46015,385,411,0,0,2024
46016,331,482,0,0,2024
46017,330,366,0,0,2024
46018,343,430,0,0,2024
46019,430,504,0,0,2024
46020,431,562,0,0,2024
46021,67,101,0,0,2024
46022,384,370,0,0,2024
46023,508,233,0,0,2024
46024,594,158,0,0,2024
46025,480,207,0,0,2024
46026,560,299,0,0,2024
46027,385,467,0,0,2024
46028,455,224,0,0,2024
46029,66,79,0,0,2024
46030,91,53,0,0,2024
46031,225,148,0,0,2024
46032,124,84,0,0,2024
46033,62,43,0,0,2024
46034,328,186,0,0,2024
46035,235,73,0,0,2024
46036,360,172,0,0,2024
46037,0,1,0,0,2024
46038,466,202,0,0,2024
46039,468,252,0,0,2024
46040,561,273,0,0,2024
46041,176,361,0,0,2024
46042,148,383,0,0,2024
46043,138,332,0,0,2024
46044,173,243,0,0,2024
46045,167,236,0,0,2024
46046,155,329,0,0,2024
46047,222,385,0,0,2024
46048,139,381,0,0,2024
46049,176,138,0,0,2024
46050,134,450,0,0,2024
46051,107,303,0,0,2024
46052,162,299,0,0,2024
46053,243,428,0,0,2024
46054,474,75,0,0,2024
46055,687,124,0,0,2024
46056,688,211,0,0,2024
46057,405,125,0,0,2024
46058,407,120,0,0,2024
46059,443,92,0,0,2024
46060,362,94,0,0,2024
46061,731,297,0,0,2024
46062,365,130,0,0,2024
46063,403,97,0,0,2024
46064,391,70,0,0,2024
46065,378,103,0,0,2024
46066,507,166,0,0,2024
46067,445,90,0,0,2024
46068,466,184,0,0,2024
46069,192,188,0,0,2024
46070,362,197,0,0,2024
46071,458,248,0,0,2024
46072,1,0,0,0,2024
46073,361,87,0,0,2024
46074,0,0,0,0,2024
46075,0,0,0,0,2024
46076,0,0,0,0,2024
46077,0,0,0,0,2024
46078,0,0,0,0,2024
47001,218,123,0,0,2024
47002,525,311,0,0,2024
47003,255,129,0,0,2024
47004,362,250,0,0,2024
47005,435,317,0,0,2024
47006,148,150,0,0,2024
47007,366,192,0,0,2024
47008,160,134,0,0,2024
47009,364,222,0,0,2024
47010,314,162,0,0,2024
47011,346,253,0,0,2024
47012,444,297,0,0,2024
47013,288,187,0,0,2024
47014,577,348,0,0,2024
47015,75,22,0,0,2024
47016,96,50,0,0,2024
47017,64,31,0,0,2024
47018,189,147,0,0,2024
47019,260,180,0,0,2024
47020,212,174,0,0,2024
47021,320,243,0,0,2024
47022,320,166,0,0,2024
47023,452,339,0,0,2024
47024,326,202,0,0,2024
47025,355,232,0,0,2024
47026,397,208,0,0,2024
47027,642,306,0,0,2024
47028,193,112,0,0,2024
47029,333,222,0,0,2024
47030,47,15,0,0,2024
47031,78,24,0,0,2024
47032,265,166,0,0,2024
47033,483,255,0,0,2024
47034,361,234,0,0,2024
47035,375,217,0,0,2024
47036,365,180,0,0,2024
47037,351,216,0,0,2024
47038,351,213,0,0,2024
47039,346,175,0,0,2024
47040,124,61,0,0,2024
47041,164,72,0,0,2024
47042,155,410,0,0,2024
47043,516,295,0,0,2024
47044,608,283,0,0,2024
47045,603,303,0,0,2024
47046,381,235,0,0,2024
47047,455,287,0,0,2024
47048,104,85,0,0,2024
47049,523,257,0,0,2024
47050,612,290,0,0,2024
47051,60,42,0,0,2024
47052,225,128,0,0,2024
47053,250,197,0,0,2024
47054,360,216,0,0,2024
47055,49,27,0,0,2024
47056,46,30,0,0,2024
47057,242,123,0,0,2024
47058,182,132,0,0,2024
47059,219,133,0,0,2024
47060,104,53,0,0,2024
47061,0,0,0,0,2024
48001,214,41,0,0,2024
48002,566,50,0,0,2024
48003,640,28,0,0,2024
48004,766,60,0,0,2024
48005,391,116,0,0,2024
48006,843,131,0,0,2024
48007,817,14,0,0,2024
48008,749,59,0,0,2024
48009,589,16,0,0,2024
48010,681,106,0,0,2024
48011,363,3,0,0,2024
48012,427,13,0,0,2024
48013,695,83,0,0,2024
48014,240,121,0,0,2024
48015,595,260,0,0,2024
48016,656,213,0,0,2024
48017,7,11,0,0,2024
48018,51,1,0,0,2024
48019,453,192,0,0,2024
48020,371,184,0,0,2024
48021,136,103,0,0,2024
48022,116,18,0,0,2024
48023,470,291,0,0,2024
48024,313,260,0,0,2024
48025,540,243,0,0,2024
48026,765,85,0,0,2024
48027,452,139,0,0,2024
48028,486,103,0,0,2024
48029,538,134,0,0,2024
48030,526,67,0,0,2024
48031,52,44,0,0,2024
48032,491,39,0,0,2024
48033,512,180,0,0,2024
48034,84,77,0,0,2024
48035,537,149,0,0,2024
48036,260,119,0,0,2024
48037,458,42,0,0,2024
48038,780,123,0,0,2024
48039,740,102,0,0,2024
48040,920,62,0,0,2024
48041,807,40,0,0,2024
48042,781,17,0,0,2024
48043,586,53,0,0,2024
48044,543,21,0,0,2024
48045,762,75,0,0,2024
48046,712,51,0,0,2024
48047,804,48,0,0,2024
48048,671,73,0,0,2024
48049,685,42,0,0,2024
48050,533,21,0,0,2024
48051,563,18,0,0,2024
48052,363,65,0,0,2024
48053,425,4,0,0,2024
48054,0,0,0,0,2024
48055,259,44,0,0,2024
48056,32,7,0,0,2024
48057,177,14,0,0,2024
49001,0,0,0,0,2024
49002,54,42,0,0,2024
49003,35,35,0,0,2024
49004,125,134,0,0,2024
49005,118,118,0,0,2024
49006,210,168,0,0,2024
49007,256,140,0,0,2024
49008,209,182,0,0,2024
49009,197,191,0,0,2024
49010,181,158,0,0,2024
49011,215,170,0,0,2024
49012,211,170,0,0,2024
49013,26,32,0,0,2024
49014,124,98,0,0,2024
49015,267,163,0,0,2024
49016,292,243,0,0,2024
49017,472,337,0,0,2024
49018,340,258,0,0,2024
49019,188,160,0,0,2024
49020,201,69,0,0,2024
49021,282,106,0,0,2024
49022,241,132,0,0,2024
49023,270,191,0,0,2024
49024,374,216,0,0,2024
49025,381,245,0,0,2024
49026,380,232,0,0,2024
49027,408,241,0,0,2024
49028,310,177,0,0,2024
49029,265,149,0,0,2024
49030,332,276,0,0,2024
49031,437,273,0,0,2024
49032,504,288,0,0,2024
49033,471,261,0,0,2024
49034,199,179,0,0,2024
49035,433,262,0,0,2024
49036,417,204,0,0,2024
49037,506,271,0,0,2024
49038,257,181,0,0,2024
49039,474,329,0,0,2024
49040,430,244,0,0,2024
49041,541,325,0,0,2024
49042,270,187,0,0,2024
49043,292,191,0,0,2024
49044,135,94,0,0,2024
49045,102,119,0,0,2024
49046,4,6,0,0,2024
49047,248,171,0,0,2024
49048,81,28,0,0,2024
49049,96,61,0,0,2024
49050,281,180,0,0,2024
49051,266,97,0,0,2024
49052,101,99,0,0,2024
49053,180,177,0,0,2024
49054,0,0,0,0,2024
49055,0,0,0,0,2024
49056,0,0,0,0,2024
50001,234,1615,0,0,2024
50002,129,703,0,0,2024
50003,118,725,0,0,2024
50004,124,809,0,0,2024
50005,146,797,0,0,2024
50006,130,633,0,0,2024
50007,126,711,0,0,2024
50008,163,948,0,0,2024
50009,0,6,0,0,2024
50010,71,356,0,0,2024
50011,132,524,0,0,2024
50012,77,579,0,0,2024
50013,113,598,0,0,2024
50014,151,796,0,0,2024
50015,123,631,0,0,2024
50016,189,705,0,0,2024
50017,232,765,0,0,2024
50018,173,625,0,0,2024
50019,240,707,0,0,2024
50020,178,789,0,0,2024
50021,155,717,0,0,2024
50022,89,781,0,0,2024
50023,71,786,0,0,2024
50024,126,1248,0,0,2024
50025,69,622,0,0,2024
50026,112,1061,0,0,2024
50027,149,1016,0,0,2024
50028,45,353,0,0,2024
50029,204,924,0,0,2024
50030,91,818,0,0,2024
50031,51,425,0,0,2024
50032,152,439,0,0,2024
50033,348,444,0,0,2024
50034,376,501,0,0,2024
50035,372,242,0,0,2024
50036,222,168,0,0,2024
50037,465,169,0,0,2024
50038,252,296,0,0,2024
50039,275,68,0,0,2024
50040,381,163,0,0,2024
50041,260,236,0,0,2024
50042,323,95,0,0,2024
50043,346,28,0,0,2024
50044,500,115,0,0,2024
50045,530,43,0,0,2024
50046,502,80,0,0,2024
50047,388,15,0,0,2024
50048,394,25,0,0,2024
50049,326,36,0,0,2024
50050,183,538,0,0,2024
50051,86,634,0,0,2024
50052,85,712,0,0,2024
50053,103,719,0,0,2024
50054,39,434,0,0,2024
50055,41,261,0,0,2024
50056,89,916,0,0,2024
50057,99,952,0,0,2024
50058,139,750,0,0,2024
50059,140,799,0,0,2024
50060,140,635,0,0,2024
50061,107,837,0,0,2024
50062,95,676,0,0,2024
50063,97,609,0,0,2024
50064,0,6,0,0,2024
50065,47,428,0,0,2024
50066,0,0,0,0,2024
50067,0,0,0,0,2024
51001,181,300,0,0,2024
51002,206,263,0,0,2024
51003,206,169,0,0,2024
51004,202,174,0,0,2024
51005,159,180,0,0,2024
51006,188,391,0,0,2024
51007,225,432,0,0,2024
51008,245,448,0,0,2024
51009,233,338,0,0,2024
51010,171,171,0,0,2024
51011,193,415,0,0,2024
51012,185,250,0,0,2024
51013,182,405,0,0,2024
51014,197,414,0,0,2024
51015,211,406,0,0,2024
51016,254,432,0,0,2024
51017,173,415,0,0,2024
51018,189,581,0,0,2024
51019,184,495,0,0,2024
51020,146,425,0,0,2024
51021,205,746,0,0,2024
51022,164,807,0,0,2024
51023,72,522,0,0,2024
51024,116,758,0,0,2024
51025,31,543,0,0,2024
51026,63,808,0,0,2024
51027,23,234,0,0,2024
51028,106,1076,0,0,2024
51029,115,1115,0,0,2024
51030,15,252,0,0,2024
51031,107,110,0,0,2024
51032,23,173,0,0,2024
51033,49,644,0,0,2024
51034,96,497,0,0,2024
51035,55,377,0,0,2024
51036,70,486,0,0,2024
51037,82,407,0,0,2024
51038,63,349,0,0,2024
51039,0,5,0,0,2024
51040,89,660,0,0,2024
51041,56,588,0,0,2024
51042,78,803,0,0,2024
51043,8,9,0,0,2024
51044,218,672,0,0,2024
51045,203,440,0,0,2024
51046,174,328,0,0,2024
51047,249,369,0,0,2024
51048,123,155,0,0,2024
51049,144,193,0,0,2024
51050,212,137,0,0,2024
51051,253,115,0,0,2024
51052,314,386,0,0,2024
51053,393,171,0,0,2024
51054,237,409,0,0,2024
51055,2,9,0,0,2024
51056,60,91,0,0,2024
51057,0,0,0,0,2024
52001,337,14,0,0,2024
52002,82,667,0,0,2024
52003,11,142,0,0,2024
52004,0,0,0,0,2024
52005,54,540,0,0,2024
52006,141,1006,0,0,2024
52007,83,839,0,0,2024
52008,75,697,0,0,2024
52009,88,755,0,0,2024
52010,105,908,0,0,2024
52011,65,810,0,0,2024
52012,71,839,0,0,2024
52013,12,72,0,0,2024
52014,75,713,0,0,2024
52015,72,709,0,0,2024
52016,94,1119,0,0,2024
52017,96,997,0,0,2024
52018,89,908,0,0,2024
52019,33,553,0,0,2024
52020,67,906,0,0,2024
52021,89,1163,0,0,2024
52022,97,1100,0,0,2024
52023,31,309,0,0,2024
52024,122,934,0,0,2024
52025,67,1013,0,0,2024
52026,109,1271,0,0,2024
52027,0,0,0,0,2024
52028,37,713,0,0,2024
52029,52,933,0,0,2024
52030,77,949,0,0,2024
52031,59,624,0,0,2024
52032,64,783,0,0,2024
52033,18,326,0,0,2024
52034,48,715,0,0,2024
52035,46,580,0,0,2024
52036,54,806,0,0,2024
52037,56,710,0,0,2024
52038,16,397,0,0,2024
52039,58,861,0,0,2024
52040,43,929,0,0,2024
52041,39,725,0,0,2024
52042,74,992,0,0,2024
52043,74,634,0,0,2024
52044,119,707,0,0,2024
52045,62,759,0,0,2024
52046,42,815,0,0,2024
52047,76,858,0,0,2024
52048,97,842,0,0,2024
52049,100,883,0,0,2024
52050,149,881,0,0,2024
52051,44,311,0,0,2024
52052,44,722,0,0,2024
52053,18,527,0,0,2024
52054,62,743,0,0,2024
52055,80,386,0,0,2024
52056,71,333,0,0,2024
52057,25,663,0,0,2024
52058,25,279,0,0,2024
52059,73,344,0,0,2024
52060,99,1038,0,0,2024
52061,108,948,0,0,2024
52062,89,555,0,0,2024
52063,85,853,0,0,2024
52064,47,649,0,0,2024
52065,45,822,0,0,2024
52066,44,877,0,0,2024
52067,52,815,0,0,2024
52068,54,835,0,0,2024
52069,56,955,0,0,2024
52070,11,243,0,0,2024
52071,33,749,0,0,2024
52072,15,403,0,0,2024
52073,52,898,0,0,2024
52074,5,69,0,0,2024
52075,34,767,0,0,2024
52076,17,691,0,0,2024
52077,41,913,0,0,2024
52078,6,316,0,0,2024
52079,46,960,0,0,2024
52080,44,990,0,0,2024
52081,49,1027,0,0,2024
52082,61,989,0,0,2024
52083,83,1085,0,0,2024
52084,62,1223,0,0,2024
52085,48,995,0,0,2024
52086,41,576,0,0,2024
52087,1,4,0,0,2024
52088,72,633,0,0,2024
52089,0,0,0,0,2024
52090,0,0,0,0,2024
52091,0,0,0,0,2024
52092,0,0,0,0,2024
52093,0,0,0,0,2024
52094,0,0,0,0,2024
52095,0,0,0,0,2024
52096,0,0,0,0,2024
52097,0,0,0,0,2024
52098,0,0,0,0,2024
52099,0,0,0,0,2024
52100,1,2,0,0,2024
52101,28,424,0,0,2024
52102,5,6,0,0,2024
53001,131,585,0,0,2024
53002,91,596,0,0,2024
53003,149,520,0,0,2024
53004,57,297,0,0,2024
53005,131,442,0,0,2024
53006,137,477,0,0,2024
53007,99,345,0,0,2024
53008,138,598,0,0,2024
53009,120,461,0,0,2024
53010,150,551,0,0,2024
53011,148,456,0,0,2024
53012,174,502,0,0,2024
53013,117,599,0,0,2024
53014,119,547,0,0,2024
53015,151,507,0,0,2024
53016,94,536,0,0,2024
53017,106,635,0,0,2024
53018,94,643,0,0,2024
53019,92,665,0,0,2024
53020,104,788,0,0,2024
53021,162,686,0,0,2024
53022,116,752,0,0,2024
53023,90,551,0,0,2024
53024,93,600,0,0,2024
53025,83,577,0,0,2024
53026,132,579,0,0,2024
53027,105,598,0,0,2024
53028,107,576,0,0,2024
53029,119,547,0,0,2024
53030,53,400,0,0,2024
53031,61,500,0,0,2024
53032,98,445,0,0,2024
53033,67,362,0,0,2024
53034,71,247,0,0,2024
53035,85,398,0,0,2024
53036,146,530,0,0,2024
53037,460,220,0,0,2024
53038,241,448,0,0,2024
53039,212,433,0,0,2024
53040,209,513,0,0,2024
53041,190,668,0,0,2024
53042,95,327,0,0,2024
53043,65,661,0,0,2024
53044,102,470,0,0,2024
53045,122,451,0,0,2024
53046,135,594,0,0,2024
53047,105,523,0,0,2024
53048,92,528,0,0,2024
53049,92,547,0,0,2024
53050,149,528,0,0,2024
53051,174,350,0,0,2024
53052,173,530,0,0,2024
53053,104,752,0,0,2024
53054,77,598,0,0,2024
53055,101,535,0,0,2024
53056,135,673,0,0,2024
53057,89,286,0,0,2024
53058,89,358,0,0,2024
53059,63,403,0,0,2024
53060,121,926,0,0,2024
53061,72,802,0,0,2024
53062,139,579,0,0,2024
53063,76,271,0,0,2024
54001,49,100,0,0,2024
54002,195,267,0,0,2024
54003,97,154,0,0,2024
54004,109,414,0,0,2024
54005,39,263,0,0,2024
54006,49,342,0,0,2024
54007,191,350,0,0,2024
54008,118,281,0,0,2024
54009,178,263,0,0,2024
54010,84,239,0,0,2024
54011,105,347,0,0,2024
54012,70,317,0,0,2024
54013,59,283,0,0,2024
54014,51,303,0,0,2024
54015,53,319,0,0,2024
54016,30,155,0,0,2024
54017,74,239,0,0,2024
54018,124,339,0,0,2024
54019,110,245,0,0,2024
54020,72,194,0,0,2024
54021,114,207,0,0,2024
54022,115,272,0,0,2024
54023,173,386,0,0,2024
54024,154,279,0,0,2024
54025,194,308,0,0,2024
54026,151,234,0,0,2024
54027,165,332,0,0,2024
54028,173,300,0,0,2024
54029,183,381,0,0,2024
54030,167,289,0,0,2024
54031,226,423,0,0,2024
54032,166,328,0,0,2024
54033,173,425,0,0,2024
54034,183,363,0,0,2024
54035,168,458,0,0,2024
54036,179,607,0,0,2024
54037,73,445,0,0,2024
54038,78,684,0,0,2024
54039,69,631,0,0,2024
54040,68,607,0,0,2024
54041,60,557,0,0,2024
54042,57,472,0,0,2024
54043,95,558,0,0,2024
54044,74,571,0,0,2024
54045,127,566,0,0,2024
54046,93,430,0,0,2024
54047,102,528,0,0,2024
54048,127,467,0,0,2024
54049,109,428,0,0,2024
54050,117,494,0,0,2024
54051,122,491,0,0,2024
54052,92,351,0,0,2024
54053,99,358,0,0,2024
54054,66,429,0,0,2024
54055,94,408,0,0,2024
54056,69,483,0,0,2024
54057,109,473,0,0,2024
54058,7,18,0,0,2024
54059,2,1,0,0,2024
54060,6,64,0,0,2024
54061,52,259,0,0,2024
54062,48,115,0,0,2024
54063,0,0,0,0,2024
54064,19,57,0,0,2024
54065,11,21,0,0,2024
54066,10,58,0,0,2024
55001,38,636,0,0,2024
55002,40,509,0,0,2024
55003,63,502,0,0,2024
55004,3,41,0,0,2024
55005,42,560,0,0,2024
55006,23,493,0,0,2024
55007,52,602,0,0,2024
55008,56,674,0,0,2024
55009,55,590,0,0,2024
55010,39,585,0,0,2024
55011,29,406,0,0,2024
55012,37,597,0,0,2024
55013,97,553,0,0,2024
55014,36,511,0,0,2024
55015,84,636,0,0,2024
55016,0,0,0,0,2024
55017,14,66,0,0,2024
55018,6,30,0,0,2024
55019,73,448,0,0,2024
55020,65,418,0,0,2024
55021,20,52,0,0,2024
55022,19,145,0,0,2024
55023,76,451,0,0,2024
55024,76,452,0,0,2024
55025,74,538,0,0,2024
55026,72,475,0,0,2024
55027,45,361,0,0,2024
55028,49,361,0,0,2024
55029,34,318,0,0,2024
55030,52,567,0,0,2024
55031,3,69,0,0,2024
55032,35,341,0,0,2024
55033,49,804,0,0,2024
55034,31,266,0,0,2024
55035,16,225,0,0,2024
55036,52,684,0,0,2024
55037,15,105,0,0,2024
55038,74,728,0,0,2024
55039,61,657,0,0,2024
55040,82,389,0,0,2024
55041,47,396,0,0,2024
55042,63,421,0,0,2024
55043,64,296,0,0,2024
55044,54,564,0,0,2024
55045,38,729,0,0,2024
55046,33,320,0,0,2024
55047,63,555,0,0,2024
55048,70,635,0,0,2024
55049,85,717,0,0,2024
55050,48,590,0,0,2024
55051,80,809,0,0,2024
55052,50,735,0,0,2024
55053,68,702,0,0,2024
55054,6,125,0,0,2024
55055,68,482,0,0,2024
55056,51,674,0,0,2024
55057,57,661,0,0,2024
55058,10,58,0,0,2024
55059,39,362,0,0,2024
55060,64,766,0,0,2024
55061,21,374,0,0,2024
55062,40,389,0,0,2024
55063,58,685,0,0,2024
55064,45,646,0,0,2024
55065,63,710,0,0,2024
55066,0,0,0,0,2024
55067,0,0,0,0,2024
55068,2,0,0,0,2024
56001,126,450,0,0,2024
56002,107,430,0,0,2024
56003,294,343,0,0,2024
56004,103,386,0,0,2024
56005,96,470,0,0,2024
56006,112,449,0,0,2024
56007,136,410,0,0,2024
56008,124,505,0,0,2024
56009,94,583,0,0,2024
56010,66,518,0,0,2024
56011,134,588,0,0,2024
56012,92,737,0,0,2024
56013,70,638,0,0,2024
56014,52,502,0,0,2024
56015,83,402,0,0,2024
56016,69,479,0,0,2024
56017,74,576,0,0,2024
56018,1,38,0,0,2024
56019,46,565,0,0,2024
56020,55,758,0,0,2024
56021,41,656,0,0,2024
56022,37,470,0,0,2024
56023,26,475,0,0,2024
56024,62,720,0,0,2024
56025,38,698,0,0,2024
56026,76,677,0,0,2024
56027,54,759,0,0,2024
56028,49,690,0,0,2024
56029,42,817,0,0,2024
56030,35,639,0,0,2024
56031,41,615,0,0,2024
56032,36,753,0,0,2024
56033,36,709,0,0,2024
56034,50,625,0,0,2024
56035,49,678,0,0,2024
56036,54,656,0,0,2024
56037,44,859,0,0,2024
56038,38,768,0,0,2024
56039,27,599,0,0,2024
56040,32,649,0,0,2024
56041,28,648,0,0,2024
56042,33,659,0,0,2024
56043,19,716,0,0,2024
56044,35,711,0,0,2024
56045,24,672,0,0,2024
56046,35,721,0,0,2024
56047,44,784,0,0,2024
56048,32,825,0,0,2024
56049,30,772,0,0,2024
56050,30,884,0,0,2024
56051,28,369,0,0,2024
56052,46,385,0,0,2024
56053,42,741,0,0,2024
56054,41,398,0,0,2024
56055,39,560,0,0,2024
56056,39,950,0,0,2024
56057,35,194,0,0,2024
56058,58,1020,0,0,2024
56059,18,392,0,0,2024
56060,41,418,0,0,2024
56061,28,378,0,0,2024
56062,52,650,0,0,2024
56063,27,745,0,0,2024
56064,65,599,0,0,2024
56065,13,304,0,0,2024
56066,17,292,0,0,2024
56067,44,345,0,0,2024
56068,36,297,0,0,2024
56069,31,727,0,0,2024
56070,3,75,0,0,2024
57001,91,457,0,0,2024
57002,81,467,0,0,2024
57003,103,440,0,0,2024
57004,116,441,0,0,2024
57005,45,253,0,0,2024
